cutter_id,cut_number,source_file,source_sha256,n_samples,sample_rate_hz,duration_s,last_sample_time_s,wear_flute_1_um,wear_flute_2_um,wear_flute_3_um,wear_mean_um,wear_max_um,wear_level,force_x_mean,force_x_sd,force_x_rms,force_x_peak_to_peak,force_x_crest_factor,force_x_kurtosis,force_y_mean,force_y_sd,force_y_rms,force_y_peak_to_peak,force_y_crest_factor,force_y_kurtosis,force_z_mean,force_z_sd,force_z_rms,force_z_peak_to_peak,force_z_crest_factor,force_z_kurtosis,vibration_x_mean,vibration_x_sd,vibration_x_rms,vibration_x_peak_to_peak,vibration_x_crest_factor,vibration_x_kurtosis,vibration_y_mean,vibration_y_sd,vibration_y_rms,vibration_y_peak_to_peak,vibration_y_crest_factor,vibration_y_kurtosis,vibration_z_mean,vibration_z_sd,vibration_z_rms,vibration_z_peak_to_peak,vibration_z_crest_factor,vibration_z_kurtosis,ae_rms_mean,ae_rms_sd,ae_rms_rms,ae_rms_peak_to_peak,ae_rms_crest_factor,ae_rms_kurtosis
c1,11,c1/c1/c_1_011.csv,6eb325609365d4674d382821d94f3eb90e3e48f5a4155b3d2f6f54c57ff58849,218907,50000,4.37814,4.37812,71.74246752,57.53206029,42.34008123,57.20486968,71.74246752,1,2.768736175636229,2.947110821466116,4.043676857488216,17.396,2.818474473026858,2.512330029073342,2.6337443343520306,6.030967560721372,6.58095834828428,42.806,4.0884622840706255,3.534234414578697,2.082584015129713,3.8633913091346592,4.388949806538376,24.222,3.658278337127666,2.688255047933094,-0.005054648777791482,0.07718237349350217,0.07734753415168111,0.77,5.09389218830626,3.2676831491560976,-0.010076384035229573,0.07483356307616965,0.07550874185136996,0.687,4.767659891733032,3.101970729107695,-0.012541654675273062,0.08145360440210811,0.082413302711587,0.833,5.496685426930595,3.1256233176275523,0.12443853325841568,0.034851847097752055,0.12922690995656397,0.337,2.569124341916034,9.12693420174668
c1,12,c1/c1/c_1_012.csv,e3df4996e383677215e93f4bb31f2cae41dfdfff4381ffc3d235eebbfd0bf07b,218992,50000,4.37984,4.37982,74.01887416,58.54563763,43.32371962,58.62941046999999,74.01887416,1,2.859315728428436,2.9981083519119465,4.142981906678117,17.235,2.678988286699829,2.5478028827194414,2.748919348652005,6.190801922086432,6.773655660927359,45.838,4.2409891258137975,3.559671012816965,2.1907490775918754,4.024310699614117,4.581962917263228,23.907,3.4736204302383373,2.6904750404042272,-0.001607720829984657,0.07871251331603452,0.07872875095590422,0.825,5.258561770297618,3.310924898475845,-0.0055046622707678825,0.07611318567006169,0.07631180698652294,0.749,4.927153671861073,3.16848340012592,-0.00651720610798568,0.08295716389769293,0.08321258073209056,0.8029999999999999,5.107400783161874,3.1676186986461623,0.12782397073865712,0.03628886624885193,0.13287529226927594,0.334,2.476005842630782,7.87078642145548
c1,13,c1/c1/c_1_013.csv,39a62fda291ca346cdfabc6259af76e16ff9e88f6e99e2fd1a8d76cd8e68e42e,219847,50000,4.39694,4.39692,76.06162381,59.57180359,44.36883963,60.00075567666667,76.06162381,1,4.791268454879985,3.1640551030327697,5.741729057037514,19.532,2.737851236768537,3.0382010916109845,2.526244956719901,6.350965750596874,6.834946677126947,51.768,4.1236605538300255,3.643785400842784,1.2382476858906422,3.789462178179797,3.986629605720636,20.916,3.2104813503702485,2.487366962454665,0.007839583892434283,0.08030770312851598,0.08068926150275074,0.702,4.411987337222857,3.1462594234266357,0.012903078049734588,0.07577894418029835,0.07686944571177033,0.635,4.292993099460714,3.0235221483818653,0.016140293021965277,0.08287940245337806,0.0844362076684445,0.729,4.393849632101018,3.0201511515216155,0.1276045931943579,0.03557574622449865,0.13247097858339882,0.31,2.302391084157224,6.484159765437452
c1,14,c1/c1/c_1_014.csv,ddbb01b5e63755672b27148ad84b8b607f63091e5b42d5c9915bc834db3c913e,218983,50000,4.37966,4.37964,77.88567991,60.60752172,45.46840765,61.32053642666667,77.88567991,1,6.0267627487065205,3.3054292595242454,6.873694925239193,19.545,2.418204500023193,3.0196699500709427,2.5619296520734487,6.624679363103742,7.102792394272471,46.301,4.227351488438868,3.652910908897887,1.232498148258084,4.097628801144535,4.278964454426435,24.904,3.657894372973481,2.5260799547294805,-0.003425562714913943,0.08006961927845258,0.08014267985541595,0.719,4.579332768283996,3.1912471932361877,-0.00934652004950156,0.07552791040373623,0.07610385428598135,0.635,4.336179857066548,3.012391949631456,-0.012298507190055848,0.08255502056668133,0.0834658827139468,0.704,4.624644075506806,3.0003274661879433,0.14246224136120156,0.03775275576822874,0.14737962638425556,0.367,2.456241808187079,7.002107637667752
c1,15,c1/c1/c_1_015.csv,b3b9b208fcda0398668734c92cb6776ffafae89385db01724a676a44c9687692,219084,50000,4.38168,4.38166,79.50534445,61.64992794,46.61575637,62.59034291999999,79.50534445,1,7.169776971389969,3.3340728571005824,7.907066010677309,20.46,2.3164091428182063,3.0191760608637526,2.6340435814573406,6.692254745965408,7.191957643701082,48.012,4.311343522324106,3.6824171945034467,1.310684349381972,4.275941474386882,4.472302035977019,24.71,3.4420752167819604,2.505946837142293,-0.007286721075021453,0.0811100502077085,0.08143651834326941,0.746,4.739888294007626,3.1706856779522963,-0.01228289149367366,0.07624241736438749,0.07722531383061554,0.645,4.260261094200563,3.0157099795464344,-0.01639139782001424,0.08395524750708878,0.08554022056292643,0.7350000000000001,4.606020389088892,3.012433085190395,0.14467850687407569,0.042651839214971385,0.15083448357773324,0.366,2.3933519142123556,6.486753559940529
c1,16,c1/c1/c_1_016.csv,11805a2aacf1c2463373d7406bbe5cd06033a03afeb6cf45076cf41eaa38d224,219177,50000,4.38354,4.38352,80.93427925,62.69632451,47.8045724,63.81172538666666,80.93427925,1,8.26441219653522,3.296780316998251,8.897708683915358,19.343,2.139090037236946,3.0218202483442784,2.7183128476071854,6.666134587110685,7.19905357144449,47.275,4.232500799946984,3.688189889617102,1.385716306911765,4.359760779543697,4.574673432702883,25.403000000000002,3.5600355390565315,2.474938112134878,-0.003044767471039388,0.08157395009865044,0.0816305677011594,0.728,4.581617040434819,3.15541958997401,-0.00542335190280002,0.07682676672282672,0.0770177765280905,0.634,4.167868957927167,3.01204569832424,-0.0077243780141164455,0.08449489086813784,0.08484703898729391,0.747,4.973656182193885,3.017086921519062,0.14292798514442667,0.04314229931821081,0.14929721509752292,0.386,2.5519565100469275,7.365727435392429
c1,17,c1/c1/c_1_017.csv,b433ad1e5d90d5da087f6293a45191f85a6b9d380022376590a7b970f72bd6e7,219087,50000,4.38174,4.38172,82.18552678,63.74417426,49.0288842,64.98619508,82.18552678,1,9.352744229461356,3.3530327939276385,9.935622890495827,19.75,2.0251372482390866,3.0266111425585023,2.753795775194329,6.74775905218447,7.288033724575484,49.417,4.371961108324313,3.699771239154855,1.445106761240968,4.469688810753364,4.697484478771609,25.195999999999998,3.3458333009990042,2.47611535603675,-0.001122745758534281,0.082387864285258,0.08239532606582486,0.789,4.915327353355568,3.168034431402799,-0.003077745370560553,0.07737238457530077,0.07743339774759489,0.644,4.2617269756866625,3.0280888248641764,-0.004971810285411732,0.08531153842482081,0.08545609554605528,0.748,4.8211891424171,3.0127168968905833,0.14004328873917665,0.042462113372310276,0.14633914569648854,0.40800000000000003,2.7538769485222585,8.417395617290113
c1,18,c1/c1/c_1_018.csv,fa7d23f44d959e51cfad2bbf48d3a8639d6e88de6c94632f035dcb7b99922e65,219022,50000,4.38044,4.38042,83.27153045,64.79109482,50.28305022,66.11522516333333,83.27153045,1,10.394296435974468,3.3505928835007377,10.920980716611224,21.097,2.015295198399488,3.017669316327534,2.771960547342276,6.732701079687014,7.280990464373075,48.516000000000005,4.198604592271254,3.735803791258908,1.4986443370985565,4.5034895410285385,4.746289107856627,25.861,3.521909352788829,2.4697478395450143,-0.0009866406114454258,0.08193310583618368,0.08193885916716141,0.738,4.51556201490641,3.174722723141193,-0.003613942891581667,0.0769724317630087,0.07705704889090384,0.659,4.360405762173731,3.0317305882239394,-0.004828556035466757,0.08535594074576217,0.08549221198200575,0.736,4.561819035423794,3.019147935493586,0.13721845750655184,0.03833872831465024,0.14247370444490917,0.35,2.4214994713877354,7.046159696273477
c1,19,c1/c1/c_1_019.csv,c9c67cb15bf225fad119b623e5908c68a44e36aa64bf7d51e9ed2eab34ab2004,219118,50000,4.38236,4.38234,84.20415441,65.83485314,51.56174741,67.20025165333334,84.20415441,1,11.439309381246634,3.3615154849641162,11.922983431428525,19.988,1.90791173457787,3.015974038388846,2.7981866163437052,6.70772911556886,7.267962086307971,49.693,4.325008802566286,3.7358711173667936,1.548826787393094,4.5509554108454,4.807282501383818,26.362000000000002,3.5539829404828893,2.425216731885357,-0.0017287580207924497,0.08157508150996212,0.0815932114712852,0.753,4.681762037696431,3.1605286972424764,-0.004561546746501885,0.07674688379235843,0.07688215007191551,0.627,4.175221422654502,3.0292364193559846,-0.006722227293056709,0.08532832026679807,0.0855925075635499,0.761,5.012120946234461,3.0072558957279467,0.1363987714382205,0.04021973321286221,0.14220493805463683,0.366,2.5385897630453558,8.05339681832839
c1,20,c1/c1/c_1_020.csv,02703949a91806b9e0e5cae041631fe5027a7d25fd724ed6511a8966372e7950,218994,50000,4.37988,4.37986,84.99470288,66.87336002,52.85995997,68.24267429000001,84.99470288,1,12.483285149364823,3.387354558558592,12.934702417559905,20.389,1.8150398240417247,3.0034812307376293,2.841012543722659,6.779058451087769,7.350290872341683,50.102000000000004,4.315339426818472,3.738641005555003,1.621182548380321,4.670462745614108,4.9438199306668364,25.701,3.400609293173093,2.439711399654987,-0.0006494561494835477,0.08119143028812509,0.0811938424021149,0.761,4.840268527429161,3.1878539786881994,-0.0031617030603578182,0.0766287497917702,0.07669377319919832,0.658,4.459292922147883,3.036875197447289,-0.004762427281112725,0.08508561494721861,0.08521859847643819,0.8089999999999999,4.998908778320067,3.0283886430377325,0.1319227832726011,0.036050434338440226,0.13675982095563113,0.323,2.325244342804225,6.760949432662448
c1,21,c1/c1/c_1_021.csv,ec36ee7bb70f39acf340cafcf65cb9b89b6d4fcc18dfb1098af14348f7639e4c,222337,50000,4.44674,4.44672,85.653939,67.90466485,54.17296838,69.24385740999999,85.653939,1,3.09082804931253,3.0074560797008605,4.312536309550791,17.216,2.7192814525477065,2.3341165856251953,2.554461268254946,5.839993962018905,6.37421747760289,48.269,3.9931176006206712,3.522426804387202,0.4276533460467669,3.9619475404891986,3.9849523331918264,23.89,3.5468429276490476,2.5155257034931093,0.009753590270625221,0.08758991823304324,0.08813110570671895,0.8220000000000001,4.799667456886919,3.1401681993232593,0.013168330057525287,0.08319256715418208,0.08422812486200984,0.724,4.452194568196301,3.1297187991631685,0.016664914071881875,0.09065487485834949,0.09217368785786562,0.862,4.6976529860419385,3.0722526733547597,0.115810027120992,0.03182811481806241,0.12010406620243949,0.28400000000000003,2.3229854643700074,5.505100895364319
c1,22,c1/c1/c_1_022.csv,43197bb7c787778369ed0b3514c89bbd9af1aa3cc1e5bc218d073b94175f87c6,218959,50000,4.37918,4.37916,86.19210327,68.92695045,55.49633868,70.2051308,86.19210327,1,3.502538539178568,3.234538510137525,4.767595600537639,18.267,2.6317248884500777,2.38798259982609,2.5883197128229485,6.296077675315135,6.807335160561508,47.902,4.195474341481404,3.563635835214669,0.47108191031197627,4.391614419331023,4.416798307894127,25.762999999999998,3.5036691560811346,2.5395843624834122,-0.0021489319918340877,0.08807245059030437,0.08809846216634686,0.808,4.665234669181317,3.1839762533576788,-0.008930000593718459,0.08356871409897187,0.08404429184430255,0.7190000000000001,4.485729985070452,3.119108617794637,-0.011558899154636256,0.09151139875285852,0.09223831094092007,0.76,4.23901951381613,3.077636261108069,0.1297747432167666,0.035201039487462525,0.1344640899975346,0.317,2.320322102397157,6.788786716169452
c1,23,c1/c1/c_1_023.csv,b3b88f5911d37e1e01b2f407771d6bc064095311c0ef40b180757a2f636c6e5b,218933,50000,4.37866,4.37864,86.61893145,69.93852803,56.82591204,71.12779050666667,86.61893145,1,3.6275317288850926,3.2628455553878997,4.87904692895015,18.759,2.6771621979070854,2.389421579978426,2.7015300525731614,6.364589999539494,6.914194491227815,47.1,4.078710836928178,3.638273143988359,0.5468971511832387,4.532144668571885,4.5650123735482415,26.681,3.5625314170527167,2.5200319568655183,-0.006163241722353414,0.08831539822285828,0.08852999201533633,0.765,4.529538418240606,3.1900806062985416,-0.01095264304604605,0.08386748942606784,0.0845794540351878,0.716,4.33911526370596,3.135987670595358,-0.014946348882991602,0.09235860088239076,0.09355995692434695,0.788,4.328774972903045,3.087780047174265,0.12453654771094352,0.0338093791432584,0.12904425834843974,0.317,2.4177751415917403,6.789097916013184
c1,24,c1/c1/c_1_024.csv,3966bac0419325d6dc613ab16851dba980ca639fde89c50602ce90cd96e698a2,219039,50000,4.38078,4.38076,86.94367205,70.93783235,58.15779461,72.01309966999999,86.94367205,1,3.7797003912545253,3.3135074638679445,5.026471589072179,19.218,2.6652891123717484,2.3874928893330236,2.7909997260761785,6.374445203220787,6.958666942132365,49.752,4.546129346766235,3.6785448324523533,0.634605202726455,4.632750032500984,4.676002421161908,27.066000000000003,3.5096217926940563,2.5037750050493908,-0.0019640520637877273,0.08768067287624742,0.08770246745800911,0.81,4.720505728053983,3.1794371361895326,-0.004845096078780492,0.08294554684823795,0.0830867455626938,0.755,4.561497714626726,3.1380200150829727,-0.006738526015914974,0.09199032094391717,0.09223658843887217,0.8220000000000001,4.83539132950019,3.0914373398119435,0.12194741575701132,0.03343278036237538,0.12644729301015506,0.287,2.2301782291009773,6.786227825466829
c1,25,c1/c1/c_1_025.csv,7be702d1dc609c2782e483b50e10100776be2e57660fecca25fe2a2be4954959,218936,50000,4.37872,4.3787,87.17510345,71.92341685,59.48834755,72.86228928333333,87.17510345,1,3.9595617623415063,3.363737109464603,5.195460038424088,18.787,2.557232641910566,2.3380845053170134,2.8771315361566847,6.441866289725673,7.055163898075892,46.925,4.148167274750558,3.655421515726383,0.7352841378302335,4.80869770584048,4.864577142110148,27.813000000000002,3.535353535896417,2.4654519150624394,-0.0004934821134943546,0.08744275789810561,0.0874439506706872,0.8,4.665845914676508,3.183096319939686,-0.003277683889355794,0.08264669344099518,0.0827114741127443,0.71,4.43711110141431,3.1128519350338095,-0.0045997323418715975,0.09220743965367853,0.09232188597981139,0.868,4.852587176327474,3.074052880306785,0.11986957375671428,0.032786502592166006,0.1242725414359038,0.281,2.2209250475685565,6.994366451890414
c1,26,c1/c1/c_1_026.csv,3e336b7a6f500d420a380cdb3b60644bfe1c4d3a3083c1a97e74c4863049f646,218955,50000,4.3791,4.37908,87.32155046,72.89394911,60.81417738,73.67655898333332,87.32155046,1,4.102309958667306,3.4031266092526082,5.33011864991774,20.233,2.6220804672360707,2.3336584564598497,2.9790016259048664,6.516753594461968,7.165356525676915,49.114999999999995,4.329442629802616,3.7102112753215444,0.8195217784476262,4.990448830195506,5.057280072255895,28.623,3.421997546653637,2.453130774842504,0.00015800050238633508,0.08763103222344863,0.08763097455049264,0.853,4.884117769948889,3.2056747627595237,-0.0024465803475600006,0.08273769235158847,0.08277366867869616,0.756,4.614994189550971,3.1094742445829637,-0.0038688497636500657,0.09246470952434122,0.09254540214436456,0.873,5.294698479300281,3.088572634882935,0.11972869767760498,0.031182633853437926,0.12372272734108182,0.263,2.0853080557199433,6.865094218403247
c1,27,c1/c1/c_1_027.csv,50790e3ca49a2ef07efb189906828eefd1b9f5686039a0c9b3c36681ce1b19d9,218965,50000,4.3793,4.37928,87.39090058,73.84820624,62.13212659,74.45707780333333,87.39090058,1,4.158333692599274,3.3697751801318914,5.352295956342401,19.938000000000002,2.616073571830013,2.3440507254603293,2.970004046308771,6.567607779709667,7.207926123041108,50.61,4.381565440722801,3.7116040154022003,0.8596373986710205,4.945491412511719,5.019636448063564,27.628999999999998,3.35123871500484,2.4673591207665146,-1.1189002808668033e-05,0.08725858330063696,0.08725838476542962,0.8979999999999999,5.592585759086132,3.2440363789840467,-0.003015107437261663,0.08231023169967111,0.0823652485846515,0.726,4.49218579871983,3.1312881996717583,-0.004527212111524673,0.09216817515796905,0.09227908411673633,0.845,4.746471036122491,3.123449668589224,0.12059098029365424,0.03304526177889495,0.12503667008990024,0.373,2.943136599330511,10.13813342566429
c1,28,c1/c1/c_1_028.csv,3b90d05d9c57293a71a709a2d104465da8b1c2d49436372d9268f1d27a9f652d,218962,50000,4.37924,4.37922,87.39090058,74.78507049,63.43926441,75.20507849333333,87.39090058,1,4.244649902722847,3.3779392555219663,5.424709605040617,20.007,2.6065911411849907,2.3192161447144506,3.0043029932134346,6.571765744724962,7.2259078487335,51.347,4.429201239482951,3.7348896666144737,0.9149105232871457,5.020240630225065,5.102917023591572,30.149,3.5777575679939684,2.4588634969201477,0.00041042738009334964,0.08772777263488694,0.08772853238098358,0.855,5.152257626254073,3.260815126716822,-0.0021782364063170786,0.08302459439802518,0.08305297410731234,0.751,4.6957981239309134,3.144326401830379,-0.0034537134297275324,0.09290687710684217,0.09297083698268391,0.89,4.937032029576007,3.122207006177419,0.11785971081740212,0.030499812702569587,0.12174212812519578,0.271,2.1849461981349134,7.009630457625152
